normalized_street_name_season,normalized_street_name,year,total_area,snowfall,snowfall_factor
1-west 28 street_2017,1-west 28 street,2017,23387.06982103111,1614175.5590475672,69.02
1-west 28 street_2018,1-west 28 street,2018,23387.06982103111,1884296.2154804766,80.57000000000001
1-west 28 street_2019,1-west 28 street,2019,23387.06982103111,1083756.8155065817,46.34
1-west 28 street_2021,1-west 28 street,2021,23387.06982103111,1982521.9087288072,84.77000000000001
1-west 28 street_2022,1-west 28 street,2022,23387.06982103111,1116498.7132560255,47.74000000000001
1-west 29 street_2017,1-west 29 street,2017,27092.380797526668,1869916.1226452903,69.01999999999998
1-west 29 street_2018,1-west 29 street,2018,27092.380797526668,2182833.1208567233,80.57
1-west 29 street_2019,1-west 29 street,2019,27092.380797526668,1255460.9261573856,46.33999999999999
1-west 29 street_2021,1-west 29 street,2021,27092.380797526668,2296621.1202063356,84.77
1-west 29 street_2022,1-west 29 street,2022,27092.380797526668,1293390.2592739232,47.74
1-west 3 street_2017,1-west 3 street,2017,7151.157424768889,493572.8854575487,69.02000000000001
1-west 3 street_2018,1-west 3 street,2018,7151.157424768889,576168.7537136293,80.57
1-west 3 street_2019,1-west 3 street,2019,7151.157424768889,331384.6350637903,46.34
1-west 3 street_2021,1-west 3 street,2021,7151.157424768889,606203.6148976587,84.77
1-west 3 street_2022,1-west 3 street,2022,7151.157424768889,341396.2554584668,47.74000000000001
1-west 30 street_2017,1-west 30 street,2017,30271.711200306672,2089353.5070451663,69.02
1-west 30 street_2018,1-west 30 street,2018,30271.711200306672,2438991.7714087083,80.57
1-west 30 street_2019,1-west 30 street,2019,30271.711200306672,1402791.097022211,46.33999999999999
1-west 30 street_2021,1-west 30 street,2021,30271.711200306672,2566132.9584499965,84.77
1-west 30 street_2022,1-west 30 street,2022,30271.711200306672,1445171.4927026408,47.74000000000001
1-west 31 street_2017,1-west 31 street,2017,20225.0742591,1395934.625363082,69.02
1-west 31 street_2018,1-west 31 street,2018,20225.0742591,1629534.2330556868,80.56999999999998
1-west 31 street_2019,1-west 31 street,2019,20225.0742591,937229.9411666939,46.33999999999999
1-west 31 street_2021,1-west 31 street,2021,20225.0742591,1714479.5449439073,84.77000000000001
1-west 31 street_2022,1-west 31 street,2022,20225.0742591,965545.0451294341,47.74
1-west 32 street_2017,1-west 32 street,2017,6831.360657208888,471500.51256055746,69.02
1-west 32 street_2018,1-west 32 street,2018,6831.360657208888,550402.72815132,80.56999999999998
1-west 32 street_2019,1-west 32 street,2019,6831.360657208888,316565.25285505987,46.339999999999996
1-west 32 street_2021,1-west 32 street,2021,6831.360657208888,579094.4429115976,84.77000000000001
1-west 32 street_2022,1-west 32 street,2022,6831.360657208888,326129.1577751524,47.74000000000001
1-west 33 street_2017,1-west 33 street,2017,26961.54794376778,1860886.039078852,69.02
1-west 33 street_2018,1-west 33 street,2018,26961.54794376778,2172291.9178293697,80.57
1-west 33 street_2019,1-west 33 street,2019,26961.54794376778,1249398.1317141987,46.339999999999996
1-west 33 street_2021,1-west 33 street,2021,26961.54794376778,2285530.419193195,84.77000000000002
1-west 33 street_2022,1-west 33 street,2022,26961.54794376778,1287144.298835474,47.74000000000001
1-west 34 street_2017,1-west 34 street,2017,55576.29112148445,3835875.613204856,69.01999999999998
1-west 34 street_2018,1-west 34 street,2018,55576.29112148445,4477781.775658001,80.56999999999998
1-west 34 street_2019,1-west 34 street,2019,55576.29112148445,2575405.330569589,46.339999999999996
1-west 34 street_2021,1-west 34 street,2021,55576.29112148445,4711202.198368237,84.77000000000001
1-west 34 street_2022,1-west 34 street,2022,55576.29112148445,2653212.138139668,47.74
1-west 35 street_2017,1-west 35 street,2017,28945.184116511115,1997796.607721597,69.02
1-west 35 street_2018,1-west 35 street,2018,28945.184116511115,2332113.4842673,80.56999999999998
1-west 35 street_2019,1-west 35 street,2019,28945.184116511115,1341319.831959125,46.339999999999996
1-west 35 street_2021,1-west 35 street,2021,28945.184116511115,2453683.2575566475,84.77000000000001
1-west 35 street_2022,1-west 35 street,2022,28945.184116511115,1381843.0897222408,47.74000000000001
1-west 36 street_2017,1-west 36 street,2017,23533.475299708887,1624280.4651859074,69.02
1-west 36 street_2018,1-west 36 street,2018,23533.475299708887,1896092.104897545,80.57
1-west 36 street_2019,1-west 36 street,2019,23533.475299708887,1090541.2453885097,46.339999999999996
1-west 36 street_2021,1-west 36 street,2021,23533.475299708887,1994932.7011563228,84.77000000000002
1-west 36 street_2022,1-west 36 street,2022,23533.475299708887,1123488.1108081026,47.740000000000016
1-west 37 street_2017,1-west 37 street,2017,21455.72395151111,1480874.0671332967,69.02
1-west 37 street_2018,1-west 37 street,2018,21455.72395151111,1728687.67877325,80.57
1-west 37 street_2019,1-west 37 street,2019,21455.72395151111,994258.2479130247,46.339999999999996
1-west 37 street_2021,1-west 37 street,2021,21455.72395151111,1818801.719369597,84.77000000000001
1-west 37 street_2022,1-west 37 street,2022,21455.72395151111,1024296.2614451407,47.740000000000016
1-west 38 street_2017,1-west 38 street,2017,23106.490775125552,1594809.9932991657,69.02000000000001
1-west 38 street_2018,1-west 38 street,2018,23106.490775125552,1861689.9617518657,80.57
1-west 38 street_2019,1-west 38 street,2019,23106.490775125552,1070754.7825193182,46.34
1-west 38 street_2021,1-west 38 street,2021,23106.490775125552,1958737.2230073933,84.77000000000001
1-west 38 street_2022,1-west 38 street,2022,23106.490775125552,1103103.8696044942,47.740000000000016
1-west 39 street_2017,1-west 39 street,2017,24635.371347113334,1700333.3303777622,69.02
1-west 39 street_2018,1-west 39 street,2018,24635.371347113334,1984871.8694369213,80.57
1-west 39 street_2019,1-west 39 street,2019,24635.371347113334,1141603.1082252318,46.339999999999996
1-west 39 street_2021,1-west 39 street,2021,24635.371347113334,2088340.4290947977,84.77000000000001
1-west 39 street_2022,1-west 39 street,2022,24635.371347113334,1176092.6281111909,47.74000000000001
1-west 4 street_2017,1-west 4 street,2017,11656.580951395556,804537.2172653213,69.02000000000001
1-west 4 street_2018,1-west 4 street,2018,11656.580951395556,939170.72725394,80.57000000000001
1-west 4 street_2019,1-west 4 street,2019,11656.580951395556,540165.9612876701,46.34
1-west 4 street_2021,1-west 4 street,2021,11656.580951395556,988128.3672498013,84.77000000000001
1-west 4 street_2022,1-west 4 street,2022,11656.580951395556,556485.1746196239,47.74000000000001
1-west 40 street_2017,1-west 40 street,2017,24149.15476760111,1666774.6620598286,69.02
1-west 40 street_2018,1-west 40 street,2018,24149.15476760111,1945697.3996256213,80.57
1-west 40 street_2019,1-west 40 street,2019,24149.15476760111,1119071.8319306353,46.33999999999999
1-west 40 street_2021,1-west 40 street,2021,24149.15476760111,2047123.8496495464,84.77000000000001
1-west 40 street_2022,1-west 40 street,2022,24149.15476760111,1152880.648605277,47.74
1-west 41 street_2017,1-west 41 street,2017,21271.788692773334,1468178.8555752155,69.02
1-west 41 street_2018,1-west 41 street,2018,21271.788692773334,1713868.0149767476,80.57000000000001
1-west 41 street_2019,1-west 41 street,2019,21271.788692773334,985734.6880231162,46.339999999999996
1-west 41 street_2021,1-west 41 street,2021,21271.788692773334,1803209.527486396,84.77000000000002
1-west 41 street_2022,1-west 41 street,2022,21271.788692773334,1015515.1921929992,47.74000000000001
1-west 42 street_2017,1-west 42 street,2017,40078.56080449223,2766222.266726053,69.01999999999998
1-west 42 street_2018,1-west 42 street,2018,40078.56080449223,3229129.644017938,80.56999999999998
1-west 42 street_2019,1-west 42 street,2019,40078.56080449223,1857240.5076801695,46.339999999999996
1-west 42 street_2021,1-west 42 street,2021,40078.56080449223,3397459.599396806,84.77000000000001
1-west 42 street_2022,1-west 42 street,2022,40078.56080449223,1913350.492806459,47.74
1-west 43 street_2017,1-west 43 street,2017,22634.842423963335,1562256.8241019493,69.02
1-west 43 street_2018,1-west 43 street,2018,22634.842423963335,1823689.2540987257,80.57
1-west 43 street_2019,1-west 43 street,2019,22634.842423963335,1048898.597926461,46.339999999999996
1-west 43 street_2021,1-west 43 street,2021,22634.842423963335,1918755.592279372,84.77000000000001
1-west 43 street_2022,1-west 43 street,2022,22634.842423963335,1080587.3773200097,47.74000000000001
1-west 44 street_2017,1-west 44 street,2017,22040.76186438778,1521253.3838800443,69.02
1-west 44 street_2018,1-west 44 street,2018,22040.76186438778,1775824.1834137233,80.57
1-west 44 street_2019,1-west 44 street,2019,22040.76186438778,1021368.9047957297,46.339999999999996
1-west 44 street_2021,1-west 44 street,2021,22040.76186438778,1868395.3832441522,84.77000000000001
1-west 44 street_2022,1-west 44 street,2022,22040.76186438778,1052225.9714058728,47.74000000000001
1-west 45 street_2017,1-west 45 street,2017,24646.043251221112,1701069.9051992812,69.02
1-west 45 street_2018,1-west 45 street,2018,24646.043251221112,1985731.7047508848,80.57
1-west 45 street_2019,1-west 45 street,2019,24646.043251221112,1142097.6442615865,46.34
1-west 45 street_2021,1-west 45 street,2021,24646.043251221112,2089245.086406014,84.77000000000001
1-west 45 street_2022,1-west 45 street,2022,24646.043251221112,1176602.104813296,47.74000000000001
1-west 46 street_2017,1-west 46 street,2017,25335.84093666445,1748679.74144858,69.02
1-west 46 street_2018,1-west 46 street,2018,25335.84093666445,2041308.7042670543,80.57
1-west 46 street_2019,1-west 46 street,2019,25335.84093666445,1174062.8690050305,46.339999999999996
1-west 46 street_2021,1-west 46 street,2021,25335.84093666445,2147719.2362010456,84.77000000000001
1-west 46 street_2022,1-west 46 street,2022,25335.84093666445,1209533.0463163608,47.74
1-west 46 street pedestrian opas_2017,1-west 46 street pedestrian opas,2017,0.0,0.0,
1-west 46 street pedestrian opas_2018,1-west 46 street pedestrian opas,2018,0.0,0.0,
1-west 46 street pedestrian opas_2019,1-west 46 street pedestrian opas,2019,0.0,0.0,
1-west 46 street pedestrian opas_2021,1-west 46 street pedestrian opas,2021,0.0,0.0,
1-west 46 street pedestrian opas_2022,1-west 46 street pedestrian opas,2022,0.0,0.0,
1-west 47 street_2017,1-west 47 street,2017,23710.676425926664,1636510.8869174584,69.02
1-west 47 street_2018,1-west 47 street,2018,23710.676425926664,1910369.1996369113,80.57
1-west 47 street_2019,1-west 47 street,2019,23710.676425926664,1098752.7455774415,46.339999999999996
1-west 47 street_2021,1-west 47 street,2021,23710.676425926664,2009954.0406258036,84.77000000000001
1-west 47 street_2022,1-west 47 street,2022,23710.676425926664,1131947.6925737392,47.74000000000001
1-west 47 street bike path_2017,1-west 47 street bike path,2017,215.24731546666666,14856.369713509332,69.02
1-west 47 street bike path_2018,1-west 47 street bike path,2018,215.24731546666666,17342.47620714933,80.57
1-west 47 street bike path_2019,1-west 47 street bike path,2019,215.24731546666666,9974.560598725331,46.33999999999999
1-west 47 street bike path_2021,1-west 47 street bike path,2021,215.24731546666666,18246.514932109334,84.77000000000001
1-west 47 street bike path_2022,1-west 47 street bike path,2022,215.24731546666666,10275.906840378668,47.74000000000001
1-west 48 street_2017,1-west 48 street,2017,21051.81666920333,1452996.3865084138,69.02
1-west 48 street_2018,1-west 48 street,2018,21051.81666920333,1696144.8690377122,80.57
1-west 48 street_2019,1-west 48 street,2019,21051.81666920333,975541.1844508824,46.34
1-west 48 street_2021,1-west 48 street,2021,21051.81666920333,1784562.4990483664,84.77000000000001
1-west 48 street_2022,1-west 48 street,2022,21051.81666920333,1005013.7277877672,47.74000000000001
1-west 49 street_2017,1-west 49 street,2017,21891.47735635111,1510949.7671353535,69.02
1-west 49 street_2018,1-west 49 street,2018,21891.47735635111,1763796.3306012088,80.57
1-west 49 street_2019,1-west 49 street,2019,21891.47735635111,1014451.0606933103,46.33999999999999
1-west 49 street_2021,1-west 49 street,2021,21891.47735635111,1855740.5354978838,84.77
1-west 49 street_2022,1-west 49 street,2022,21891.47735635111,1045099.1289922022,47.74000000000001
1-west 50 street_2017,1-west 50 street,2017,20568.859485504443,1419662.6816895166,69.02
1-west 50 street_2018,1-west 50 street,2018,20568.859485504443,1657233.008747093,80.57
1-west 50 street_2019,1-west 50 street,2019,20568.859485504443,953160.9485582759,46.34
1-west 50 street_2021,1-west 50 street,2021,20568.859485504443,1743622.2185862118,84.77000000000001
1-west 50 street_2022,1-west 50 street,2022,20568.859485504443,981957.3518379823,47.74000000000001
1-west 51 street_2017,1-west 51 street,2017,21826.78988725778,1506485.0380185316,69.01999999999998
1-west 51 street_2018,1-west 51 street,2018,21826.78988725778,1758584.461216359,80.56999999999998
1-west 51 street_2019,1-west 51 street,2019,21826.78988725778,1011453.4433755254,46.339999999999996
1-west 51 street_2021,1-west 51 street,2021,21826.78988725778,1850256.978742842,84.77000000000001
1-west 51 street_2022,1-west 51 street,2022,21826.78988725778,1042010.9492176864,47.74
1-west 52 street_2017,1-west 52 street,2017,26750.528765,1846321.4953602997,69.02
1-west 52 street_2018,1-west 52 street,2018,26750.528765,2155290.1025960497,80.57
1-west 52 street_2019,1-west 52 street,2019,26750.528765,1239619.5029701,46.339999999999996
1-west 52 street_2021,1-west 52 street,2021,26750.528765,2267642.3234090502,84.77000000000001
1-west 52 street_2022,1-west 52 street,2022,26750.528765,1277070.2432411003,47.740000000000016
1-west 53 street_2017,1-west 53 street,2017,24324.646873315553,1678887.1271962395,69.02000000000001
1-west 53 street_2018,1-west 53 street,2018,24324.646873315553,1959836.798583034,80.57
1-west 53 street_2019,1-west 53 street,2019,24324.646873315553,1127204.1361094427,46.339999999999996
1-west 53 street_2021,1-west 53 street,2021,24324.646873315553,2062000.3154509598,84.77000000000002
1-west 53 street_2022,1-west 53 street,2022,24324.646873315553,1161258.6417320846,47.74
1-west 54 street_2017,1-west 54 street,2017,28894.844467986673,1994322.16518044,69.02
1-west 54 street_2018,1-west 54 street,2018,28894.844467986673,2328057.618785686,80.56999999999998
1-west 54 street_2019,1-west 54 street,2019,28894.844467986673,1338987.0926465024,46.339999999999996
1-west 54 street_2021,1-west 54 street,2021,28894.844467986673,2449415.9655512306,84.77000000000001
1-west 54 street_2022,1-west 54 street,2022,28894.844467986673,1379439.874901684,47.74000000000001
1-west 55 street_2017,1-west 55 street,2017,24263.50350904667,1674667.0121944014,69.02000000000001
1-west 55 street_2018,1-west 55 street,2018,24263.50350904667,1954910.4777238902,80.57000000000001
1-west 55 street_2019,1-west 55 street,2019,24263.50350904667,1124370.7526092227,46.339999999999996
1-west 55 street_2021,1-west 55 street,2021,24263.50350904667,2056817.1924618867,84.77000000000002
1-west 55 street_2022,1-west 55 street,2022,24263.50350904667,1158339.6575218884,47.740000000000016
1-west 56 street_2017,1-west 56 street,2017,24110.09835384444,1664078.9883823434,69.02000000000001
1-west 56 street_2018,1-west 56 street,2018,24110.09835384444,1942550.6243692467,80.57
1-west 56 street_2019,1-west 56 street,2019,24110.09835384444,1117261.9577171514,46.339999999999996
1-west 56 street_2021,1-west 56 street,2021,24110.09835384444,2043813.0374553937,84.77000000000001
1-west 56 street_2022,1-west 56 street,2022,24110.09835384444,1151016.095412534,47.740000000000016
