normalized_street_name_season,snap_count,coverage,average_coverage
2-new england thrwy nb exit 9_2019,252,89.3,0.3543650793650793
2-new england thrwy nb exit 9_2021,438,157.8,0.36027397260273974
2-new england thrwy nb exit 9_2022,255,101.8,0.3992156862745098
2-new england thrwy nb exit 9_2024,87,30.3,0.34827586206896555
2-new england thrwy sb exit 11_2017,153,43.1,0.28169934640522876
2-new england thrwy sb exit 11_2018,286,95.0,0.3321678321678322
2-new england thrwy sb exit 11_2019,84,30.8,0.3666666666666667
2-new england thrwy sb exit 11_2021,146,56.1,0.38424657534246576
2-new england thrwy sb exit 11_2022,85,38.1,0.44823529411764707
2-new england thrwy sb exit 11_2024,29,11.6,0.39999999999999997
2-new england thrwy sb exit 14_2017,153,33.0,0.21568627450980393
2-new england thrwy sb exit 14_2018,286,76.7,0.2681818181818182
2-new england thrwy sb exit 14_2019,84,26.2,0.3119047619047619
2-new england thrwy sb exit 14_2021,146,53.0,0.363013698630137
2-new england thrwy sb exit 14_2022,85,28.7,0.3376470588235294
2-new england thrwy sb exit 14_2024,29,10.6,0.36551724137931035
2-new england thrwy sb exit 9_2017,459,105.8,0.23050108932461874
2-new england thrwy sb exit 9_2018,857,283.2,0.33045507584597433
2-new england thrwy sb exit 9_2019,252,89.7,0.35595238095238096
2-new england thrwy sb exit 9_2021,438,154.2,0.35205479452054794
2-new england thrwy sb exit 9_2022,255,97.7,0.3831372549019608
2-new england thrwy sb exit 9_2024,87,32.8,0.37701149425287356
2-new england trwy_2017,9333,2203.6,0.23610843244401586
2-new england trwy_2018,17444,5311.1,0.3044657188718184
2-new england trwy_2019,5124,1525.8,0.2977751756440281
2-new england trwy_2021,8857,2988.3,0.3373941515185729
2-new england trwy_2022,5655,1902.8,0.3364809902740937
2-new england trwy_2024,1914,611.5,0.31948798328108674
2-new england trwy_2025,11,0.0,0.0
2-new england ty nb en baychester_2017,459,53.7,0.11699346405228758
2-new england ty nb en baychester_2018,858,125.3,0.14603729603729604
2-new england ty nb en baychester_2019,252,46.8,0.1857142857142857
2-new england ty nb en baychester_2021,438,76.3,0.17420091324200912
2-new england ty nb en baychester_2022,255,48.3,0.18941176470588234
2-new england ty nb en baychester_2024,87,17.4,0.19999999999999998
2-new england ty sb en east 222 street_2017,153,28.2,0.18431372549019606
2-new england ty sb en east 222 street_2018,286,77.8,0.272027972027972
2-new england ty sb en east 222 street_2019,84,19.5,0.23214285714285715
2-new england ty sb en east 222 street_2021,147,50.7,0.3448979591836735
2-new england ty sb en east 222 street_2022,85,33.4,0.39294117647058824
2-new england ty sb en east 222 street_2024,29,9.6,0.3310344827586207
2-new england ty sb en east gun hill_2017,459,146.6,0.3193899782135076
2-new england ty sb en east gun hill_2018,860,325.0,0.37790697674418605
2-new england ty sb en east gun hill_2019,252,101.1,0.40119047619047615
2-new england ty sb en east gun hill_2021,438,185.4,0.42328767123287675
2-new england ty sb en east gun hill_2022,255,105.8,0.41490196078431374
2-new england ty sb en east gun hill_2024,87,31.1,0.3574712643678161
2-new england ty sb en edson avenue_2017,153,68.6,0.4483660130718954
2-new england ty sb en edson avenue_2018,287,144.0,0.5017421602787456
2-new england ty sb en edson avenue_2019,84,44.2,0.5261904761904762
2-new england ty sb en edson avenue_2021,146,67.8,0.4643835616438356
2-new england ty sb en edson avenue_2022,84,40.9,0.4869047619047619
2-new england ty sb en edson avenue_2024,29,16.1,0.5551724137931034
2-new england ty sb en erskine place_2017,153,56.3,0.3679738562091503
2-new england ty sb en erskine place_2018,285,115.8,0.4063157894736842
2-new england ty sb en erskine place_2019,84,39.6,0.4714285714285714
2-new england ty sb en erskine place_2021,146,61.2,0.4191780821917808
2-new england ty sb en erskine place_2022,85,38.6,0.45411764705882357
2-new england ty sb en erskine place_2024,29,13.7,0.4724137931034483
2-new england ty sb en reeds mill_2017,153,46.3,0.3026143790849673
2-new england ty sb en reeds mill_2018,286,100.8,0.35244755244755244
2-new england ty sb en reeds mill_2019,84,32.2,0.38333333333333336
2-new england ty sb en reeds mill_2021,145,60.2,0.4151724137931035
2-new england ty sb en reeds mill_2022,86,36.2,0.42093023255813955
2-new england ty sb en reeds mill_2024,29,10.6,0.36551724137931035
2-newbold avenue_2017,1076,267.6,0.24869888475836432
2-newbold avenue_2018,1990,584.2,0.2935678391959799
2-newbold avenue_2019,672,202.8,0.3017857142857143
2-newbold avenue_2021,1167,405.8,0.3477292202227935
2-newbold avenue_2022,681,256.2,0.3762114537444934
2-newbold avenue_2024,232,93.6,0.40344827586206894
2-newman avenue_2017,453,138.2,0.3050772626931567
2-newman avenue_2018,855,297.9,0.3484210526315789
2-newman avenue_2019,252,58.3,0.23134920634920633
2-newman avenue_2021,438,157.2,0.35890410958904106
2-newman avenue_2022,255,96.0,0.3764705882352941
2-newman avenue_2024,87,37.8,0.43448275862068964
2-newport avenue_2017,154,41.6,0.27012987012987016
2-newport avenue_2018,285,79.8,0.27999999999999997
2-newport avenue_2019,84,31.5,0.375
2-newport avenue_2021,146,56.5,0.386986301369863
2-newport avenue_2022,85,33.3,0.3917647058823529
2-newport avenue_2024,29,12.1,0.41724137931034483
2-noble avenue_2017,1994,506.5,0.25401203610832496
2-noble avenue_2018,3666,945.5,0.2579105291871249
2-noble avenue_2019,1092,308.5,0.2825091575091575
2-noble avenue_2021,1891,679.8,0.3594923320994183
2-noble avenue_2022,1105,383.6,0.34714932126696835
2-noble avenue_2024,377,115.5,0.3063660477453581
2-noble avenue_2025,8,0.0,0.0
2-noell avenue_2017,306,139.8,0.45686274509803926
2-noell avenue_2018,570,263.5,0.46228070175438596
2-noell avenue_2019,168,92.0,0.5476190476190477
2-noell avenue_2021,292,182.1,0.6236301369863013
2-noell avenue_2022,170,115.4,0.6788235294117647
2-noell avenue_2024,58,24.8,0.42758620689655175
2-north oak drive_2017,459,112.8,0.2457516339869281
2-north oak drive_2018,846,242.5,0.28664302600472813
2-north oak drive_2019,252,75.5,0.2996031746031746
2-north oak drive_2021,438,161.2,0.36803652968036527
2-north oak drive_2022,255,89.6,0.3513725490196078
2-north oak drive_2024,87,28.0,0.3218390804597701
2-north street_2017,1526,216.8,0.1420707732634338
2-north street_2018,2832,483.8,0.17083333333333334
2-north street_2019,840,146.8,0.17476190476190478
2-north street_2021,1472,163.1,0.11080163043478261
2-north street_2022,850,105.8,0.12447058823529411
2-north street_2024,290,25.8,0.08896551724137931
2-north street_2025,3,0.0,0.0
2-norton avenue_2017,906,240.1,0.2650110375275938
2-norton avenue_2018,1710,495.2,0.2895906432748538
2-norton avenue_2019,504,148.8,0.29523809523809524
2-norton avenue_2021,876,349.3,0.39874429223744295
2-norton avenue_2022,504,189.3,0.3755952380952381
2-norton avenue_2024,174,75.3,0.43275862068965515
2-norton avenue_2025,2,0.0,0.0
2-nuvern avenue_2017,153,40.0,0.26143790849673204
2-nuvern avenue_2018,286,88.2,0.3083916083916084
2-nuvern avenue_2019,84,22.7,0.2702380952380952
2-nuvern avenue_2021,146,62.5,0.4280821917808219
2-nuvern avenue_2022,85,30.2,0.3552941176470588
2-nuvern avenue_2024,29,13.6,0.4689655172413793
2-o brien avenue_2017,1210,390.2,0.3224793388429752
2-o brien avenue_2018,2277,870.9,0.38247694334650856
2-o brien avenue_2019,672,205.2,0.3053571428571428
2-o brien avenue_2021,1167,457.7,0.39220222793487575
2-o brien avenue_2022,766,288.3,0.37637075718015667
2-o brien avenue_2024,290,90.7,0.3127586206896552
2-o brien avenue_2025,1,0.0,0.0
2-o neill place_2017,153,49.4,0.322875816993464
2-o neill place_2018,286,105.3,0.36818181818181817
2-o neill place_2019,84,29.2,0.3476190476190476
2-o neill place_2021,146,60.1,0.41164383561643836
2-o neill place_2022,85,39.5,0.4647058823529412
2-o neill place_2024,29,11.3,0.3896551724137931
2-oak avenue_2017,621,0.0,0.0
2-oak avenue_2018,1144,17.5,0.015297202797202798
2-oak avenue_2019,336,0.0,0.0
2-oak avenue_2021,584,17.6,0.030136986301369864
2-oak avenue_2022,340,0.0,0.0
2-oak avenue_2024,116,0.0,0.0
2-oak lane_2017,153,28.4,0.18562091503267972
2-oak lane_2018,286,61.2,0.213986013986014
2-oak lane_2019,84,25.8,0.30714285714285716
2-oak lane_2021,146,54.3,0.3719178082191781
2-oak lane_2022,85,28.2,0.3317647058823529
2-oak lane_2024,29,10.3,0.3551724137931035
2-oak point avenue_2017,2142,846.2,0.3950513538748833
2-oak point avenue_2018,3948,1626.2,0.41190476190476194
2-oak point avenue_2019,1176,558.1,0.4745748299319728
2-oak point avenue_2021,2044,952.2,0.4658512720156556
2-oak point avenue_2022,1262,536.2,0.4248811410459588
2-oak point avenue_2024,464,144.4,0.3112068965517242
2-oak point avenue_2025,1,0.0,0.0
2-oak terrace_2017,153,38.1,0.24901960784313726
2-oak terrace_2018,282,76.8,0.2723404255319149
2-oak terrace_2019,84,22.8,0.27142857142857146
2-oak terrace_2021,146,45.4,0.31095890410958904
2-oak terrace_2022,85,23.6,0.2776470588235294
2-oak terrace_2024,29,6.1,0.21034482758620687
2-oak terrace_2025,2,0.0,0.0
2-oak tree place_2017,459,114.8,0.25010893246187366
2-oak tree place_2018,846,221.0,0.26122931442080377
2-oak tree place_2019,252,63.0,0.25
2-oak tree place_2021,438,152.6,0.34840182648401824
2-oak tree place_2022,255,97.0,0.3803921568627451
2-oak tree place_2024,87,24.2,0.27816091954022987
2-oakland place_2017,459,120.4,0.2623093681917211
2-oakland place_2018,846,200.8,0.23735224586288417
2-oakland place_2019,252,61.0,0.24206349206349206
2-oakland place_2021,438,139.5,0.3184931506849315
2-oakland place_2022,255,51.3,0.2011764705882353
2-oakland place_2024,87,32.8,0.37701149425287356
2-oakley street_2017,918,270.2,0.2943355119825708
2-oakley street_2018,1716,539.3,0.31427738927738924
2-oakley street_2019,504,195.5,0.3878968253968254
2-oakley street_2021,876,314.7,0.35924657534246573
2-oakley street_2022,510,182.7,0.35823529411764704
2-oakley street_2024,174,53.3,0.30632183908045973
2-odell street_2017,462,105.5,0.22835497835497837
2-odell street_2018,858,222.6,0.25944055944055944
2-odell street_2019,252,73.6,0.292063492063492
2-odell street_2021,438,139.8,0.31917808219178084
2-odell street_2022,255,85.2,0.3341176470588235
2-odell street_2024,87,26.6,0.30574712643678165
2-ogden avenue_2017,1989,704.8,0.35434891905480137
2-ogden avenue_2018,3705,1501.4,0.40523616734143053
2-ogden avenue_2019,1176,465.5,0.3958333333333333
2-ogden avenue_2021,2042,937.8,0.4592556317335945
2-ogden avenue_2022,1192,564.7,0.47374161073825505
2-ogden avenue_2024,406,156.2,0.3847290640394088
2-ohm avenue_2017,459,120.1,0.2616557734204793
2-ohm avenue_2018,857,213.0,0.2485414235705951
2-ohm avenue_2019,252,58.8,0.2333333333333333
2-ohm avenue_2021,438,146.2,0.33378995433789954
2-ohm avenue_2022,252,88.0,0.3492063492063492
2-ohm avenue_2024,87,22.2,0.25517241379310346
2-old albany post road_2017,153,37.3,0.2437908496732026
2-old albany post road_2018,564,157.0,0.2783687943262411
2-old albany post road_2019,168,25.3,0.1505952380952381
2-old albany post road_2021,291,101.5,0.3487972508591065
2-old albany post road_2022,171,44.7,0.26140350877192986
2-old albany post road_2024,58,4.8,0.08275862068965517
2-old albany post road_2025,1,0.0,0.0
2-old elm road_2017,459,0.0,0.0
2-old elm road_2018,846,0.0,0.0
2-old elm road_2019,252,0.0,0.0
2-old elm road_2021,438,0.0,0.0
2-old elm road_2022,257,0.0,0.0
2-old elm road_2024,87,0.0,0.0
2-old elm road_2025,1,0.0,0.0
2-old kingsbridge road_2017,153,27.5,0.17973856209150327
2-old kingsbridge road_2018,282,78.7,0.27907801418439715
2-old kingsbridge road_2019,84,31.2,0.37142857142857144
2-old kingsbridge road_2021,146,50.7,0.3472602739726028
2-old kingsbridge road_2022,85,31.5,0.37058823529411766
2-old kingsbridge road_2024,29,12.1,0.41724137931034483
2-olinville avenue_2017,2754,770.2,0.27966594045025417
2-olinville avenue_2018,5076,1520.4,0.29952718676122936
2-olinville avenue_2019,1512,434.2,0.2871693121693122
2-olinville avenue_2021,2625,961.9,0.36643809523809523
2-olinville avenue_2022,1534,529.7,0.3453063885267275
2-olinville avenue_2024,522,193.3,0.37030651340996174
2-oliver place_2017,306,75.2,0.24575163398692812
2-oliver place_2018,564,118.2,0.20957446808510638
2-oliver place_2019,168,44.3,0.2636904761904762
2-oliver place_2021,292,95.5,0.3270547945205479
2-oliver place_2022,170,38.2,0.2247058823529412
2-oliver place_2024,58,13.2,0.2275862068965517
2-olmstead avenue_2017,4279,1384.4,0.32353353587286754
2-olmstead avenue_2018,7997,2694.5,0.33693885206952606
2-olmstead avenue_2019,2352,796.8,0.3387755102040816
2-olmstead avenue_2021,4093,1721.8,0.4206694356217933
2-olmstead avenue_2022,2380,1024.5,0.4304621848739496
2-olmstead avenue_2024,812,365.2,0.4497536945812808
2-olmstead avenue_2025,5,0.0,0.0
2-oneida avenue_2017,765,261.9,0.3423529411764706
2-oneida avenue_2018,1410,492.9,0.3495744680851064
2-oneida avenue_2019,420,166.5,0.3964285714285714
2-oneida avenue_2021,725,245.9,0.3391724137931035
2-oneida avenue_2022,425,137.4,0.32329411764705884
2-oneida avenue_2024,145,55.2,0.3806896551724138
2-orchard beach bus terminal loop_2017,1224,56.7,0.04632352941176471
2-orchard beach bus terminal loop_2018,2283,181.8,0.07963206307490145
2-orchard beach bus terminal loop_2019,672,19.8,0.029464285714285714
2-orchard beach bus terminal loop_2021,1168,73.6,0.06301369863013698
2-orchard beach bus terminal loop_2022,676,59.7,0.08831360946745563
2-orchard beach bus terminal loop_2024,232,6.3,0.027155172413793102
2-orchard beach bus terminal loop_2025,7,0.0,0.0
2-orchard beach circle_2017,918,381.9,0.4160130718954248
2-orchard beach circle_2018,1716,709.2,0.4132867132867133
2-orchard beach circle_2019,504,249.3,0.49464285714285716
2-orchard beach circle_2021,876,451.9,0.5158675799086758
2-orchard beach circle_2022,504,272.2,0.540079365079365
2-orchard beach circle_2024,174,88.5,0.5086206896551724
2-orchard beach mall_2022,86,12.7,0.14767441860465116
2-orchard beach mall_2024,58,13.0,0.22413793103448276
2-orchard beach road_2017,1071,341.2,0.31858076563958915
2-orchard beach road_2018,2002,710.4,0.35484515484515483
2-orchard beach road_2019,588,221.8,0.3772108843537415
2-orchard beach road_2021,1022,406.9,0.3981409001956947
2-orchard beach road_2022,588,224.4,0.3816326530612245
2-orchard beach road_2024,203,63.1,0.3108374384236453
2-orloff avenue_2017,1071,354.2,0.330718954248366
2-orloff avenue_2018,1974,578.6,0.29311043566362716
2-orloff avenue_2019,588,203.8,0.34659863945578234
2-orloff avenue_2021,1022,424.5,0.41536203522504894
2-orloff avenue_2022,588,250.5,0.4260204081632653
2-orloff avenue_2024,203,75.8,0.3733990147783251
2-osborne place_2017,306,92.5,0.3022875816993464
2-osborne place_2018,564,186.8,0.3312056737588653
2-osborne place_2019,168,54.6,0.325
2-osborne place_2021,292,109.1,0.3736301369863014
2-osborne place_2022,170,62.2,0.3658823529411765
2-osborne place_2024,58,17.8,0.30689655172413793
2-osgood street_2017,153,34.0,0.2222222222222222
2-osgood street_2018,286,77.7,0.2716783216783217
2-osgood street_2019,84,27.9,0.33214285714285713
2-osgood street_2021,146,44.0,0.3013698630136986
2-osgood street_2022,85,17.9,0.21058823529411763
2-osgood street_2024,29,7.1,0.24482758620689654
2-osman place_2017,153,41.9,0.27385620915032677
2-osman place_2018,286,88.6,0.30979020979020977
2-osman place_2019,84,29.4,0.35
2-osman place_2021,146,50.9,0.34863013698630135
2-osman place_2022,85,27.2,0.32
2-osman place_2024,29,10.3,0.3551724137931035
2-otis avenue_2017,1224,452.0,0.369281045751634
2-otis avenue_2018,2288,919.6,0.40192307692307694
2-otis avenue_2019,672,234.0,0.3482142857142857
2-otis avenue_2021,1168,466.8,0.39965753424657535
2-otis avenue_2022,680,299.8,0.4408823529411765
2-otis avenue_2024,232,102.9,0.44353448275862073
2-outlook avenue_2017,459,125.6,0.2736383442265795
2-outlook avenue_2018,857,243.2,0.2837806301050175
2-outlook avenue_2019,252,78.2,0.3103174603174603
2-outlook avenue_2021,438,157.5,0.3595890410958904
2-outlook avenue_2022,257,94.1,0.36614785992217896
2-outlook avenue_2024,116,32.9,0.2836206896551724
2-overing street_2017,1078,359.2,0.33320964749536175
2-overing street_2018,1995,741.8,0.37182957393483707
2-overing street_2019,588,229.2,0.3897959183673469
2-overing street_2021,1021,418.4,0.409794319294809
2-overing street_2022,596,264.4,0.44362416107382546
2-overing street_2024,203,89.3,0.4399014778325123
2-oxford avenue_2017,612,176.3,0.28807189542483663
2-oxford avenue_2018,1128,319.7,0.28342198581560285
2-oxford avenue_2019,336,108.0,0.32142857142857145
2-oxford avenue_2021,584,211.2,0.3616438356164383
2-oxford avenue_2022,340,127.2,0.37411764705882355
2-oxford avenue_2024,116,36.6,0.31551724137931036
2-p street_2017,151,0.0,0.0
2-p street_2018,285,7.2,0.02526315789473684
2-p street_2019,84,2.6,0.030952380952380953
2-p street_2021,147,0.0,0.0
2-p street_2022,85,0.0,0.0
2-p street_2024,58,0.0,0.0
2-paine street_2017,307,79.6,0.2592833876221498
2-paine street_2018,571,149.3,0.2614711033274956
2-paine street_2019,168,56.0,0.3333333333333333
2-paine street_2021,292,104.0,0.3561643835616438
2-paine street_2022,170,54.4,0.32
2-paine street_2024,58,22.2,0.38275862068965516
2-palisade avenue_2017,2902,1032.4,0.35575465196416267
2-palisade avenue_2018,5922,2137.9,0.3610097939885174
2-palisade avenue_2019,1764,768.8,0.43582766439909293
2-palisade avenue_2021,3064,1335.2,0.43577023498694517
2-palisade avenue_2022,1789,792.2,0.44281721632196763
2-palisade avenue_2024,609,246.2,0.4042692939244663
2-palisade place_2017,153,34.7,0.22679738562091506
2-palisade place_2018,282,71.7,0.2542553191489362
2-palisade place_2019,84,23.4,0.2785714285714286
2-palisade place_2021,146,47.7,0.3267123287671233
2-palisade place_2022,84,14.8,0.1761904761904762
2-palisade place_2024,29,5.6,0.19310344827586207
2-palmer avenue_2017,1377,410.6,0.2981844589687727
2-palmer avenue_2018,2574,842.2,0.3271950271950272
2-palmer avenue_2019,756,238.7,0.3157407407407407
2-palmer avenue_2021,1315,494.8,0.37627376425855513
2-palmer avenue_2022,765,281.1,0.3674509803921569
2-palmer avenue_2024,290,109.6,0.3779310344827586
2-palmer avenue_2025,2,0.0,0.0
2-park avenue_2017,10710,3605.3,0.33662931839402427
2-park avenue_2018,20919,7565.6,0.3616616473062766
2-park avenue_2019,6216,2204.0,0.35456885456885456
2-park avenue_2021,10786,4414.2,0.4092527350268867
2-park avenue_2022,6482,2747.4,0.4238506633755014
2-park avenue_2024,2204,877.6,0.39818511796733214
2-park avenue_2025,4,0.0,0.0
